id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C14111,Luis Diego Cifuentes,27,Masculino,Lima,Surco,2023-07-06,Tienda,Premium
C14112,Cristina Cindy Ortiz Gómez,40,Femenino,Piura,Castilla,2025-02-11,Tienda,Nuevo
C14113,Giovanny Antonio Barrios,34,Masculino,Lima,San Isidro,2024-06-20,Tienda,Premium
C14114,Camilo Saavedra Álvarez,26,Masculino,Arequipa,Paucarpata,2024-03-15,App,Regular
C14115,Luz Sandra Uribe Arias,50,Femenino,Trujillo,El Porvenir,2025-06-14,App,Regular
C14116,Luis Jesús Rendón Ojeda,32,Masculino,Lima,Ate,2022-11-27,Tienda,Regular
C14117,Patricia Nora Rodríguez Bohórquez,71,Femenino,Arequipa,Cayma,2023-07-27,App,Regular
C14118,Antonio Velásquez Ruiz,53,Masculino,Arequipa,Cayma,2025-05-29,Tienda,Regular
C14119,Jessica Gladis Contreras,38,Femenino,Arequipa,Cayma,2024-01-25,Tienda,Ocasional
C14120,Wilson Garzón,53,Masculino,Arequipa,Yanahuara,2025-01-12,Tienda,Regular
C14121,Luis Pérez Vargas,27,Masculino,Lima,Comas,2022-09-29,Tienda,Nuevo
C14122,Isabel Martha Mejía,34,Femenino,Piura,Piura Cercado,2022-07-16,Tienda,Premium
C14123,Wilman López Ramírez,28,Masculino,Cusco,San Sebastian,2023-06-14,App,Premium
C14124,Patricia León Gómez,32,Femenino,Trujillo,Trujillo Cercado,2024-11-03,App,Regular
C14125,María Pérez Hurtado,48,Femenino,Lima,Miraflores,2025-11-02,Web,Premium
C14126,Candelaria Lucía Morales,28,Femenino,Arequipa,Paucarpata,2023-10-14,Tienda,Regular
C14127,Mery García Vásquez,35,Femenino,Lima,San Isidro,2022-09-27,Tienda,Regular
C14128,Rafael Leal Blanco,43,Masculino,Lima,Ate,2024-03-31,App,Premium
C14129,Patricia Rodríguez,18,Femenino,Lima,Ate,2024-10-14,Tienda,Regular
C14130,Sofía Pinzón Rincón,33,Femenino,Piura,Veintiseis de Octubre,2025-05-16,Tienda,Nuevo
C14131,Nataly Patricia Caicedo Romero,37,Femenino,Lima,San Isidro,2025-01-09,Tienda,Regular
C14132,Patricia Angarita,51,Femenino,Lima,Comas,2023-03-31,App,Ocasional
C14133,Adolfo Ángel Morales,45,Masculino,Trujillo,Trujillo Cercado,2024-10-28,App,Regular
C14134,Cristian Ramos,29,Masculino,Lima,San Juan de Lurigancho,2022-01-17,App,Nuevo
C14135,Armando Rico,57,Masculino,Arequipa,Yanahuara,2023-08-25,App,Regular
C14136,Yaneth Díaz,51,Femenino,Lima,Miraflores,2023-07-03,App,Nuevo
C14137,Marcela Molina Rodríguez,37,Femenino,Arequipa,Paucarpata,2023-03-04,Web,Regular
C14138,Enrique Rodríguez Acosta,23,Masculino,Lima,Los Olivos,2022-04-08,Tienda,Regular
C14139,Abel Javier López Torres,25,Masculino,Cusco,Santiago,2024-11-18,Tienda,Regular
C14140,Manuel Óscar Arboleda Sepúlveda,45,Masculino,Arequipa,Cerro Colorado,2022-06-11,Tienda,Regular
C14141,Marisol Isabel Obando Aguilar,18,Femenino,Lima,La Molina,2024-02-28,Web,Ocasional
C14142,Luz Laura García Rodríguez,55,Femenino,Trujillo,Huanchaco,2025-03-25,Tienda,Regular
C14143,Andrea Contreras Cardona,20,Femenino,Trujillo,El Porvenir,2023-04-04,Tienda,Premium
C14144,Maribel Jiménez,33,Femenino,Trujillo,La Esperanza,2022-10-25,Web,Regular
C14145,Cristian Arturo González,29,Masculino,Arequipa,Cayma,2025-11-10,Tienda,Ocasional
C14146,Jesús Gutiérrez Camacho,32,Masculino,Arequipa,Cercado,2023-08-31,Tienda,Nuevo
C14147,Abel Castaño,27,Masculino,Arequipa,Yanahuara,2022-10-31,App,Nuevo
C14148,María Cerón Carvajal,24,Femenino,Trujillo,Trujillo Cercado,2022-04-03,Web,Regular
C14149,Mauricio Alberto Ruiz Daza,49,Masculino,Trujillo,El Porvenir,2022-12-03,Tienda,Ocasional
C14150,Alberto García Vergara,21,Masculino,Lima,Miraflores,2022-04-04,App,Nuevo
C14151,Carmen Duarte Hernández,56,Femenino,Lima,San Borja,2025-09-08,Web,Nuevo
C14152,Paula Gil Calderón,27,Femenino,Arequipa,Cayma,2022-07-02,Tienda,Regular
C14153,Alberto Ortiz,36,Masculino,Cusco,San Jeronimo,2024-10-30,Tienda,Nuevo
C14154,Carol Serna,51,Femenino,Lima,Villa El Salvador,2022-09-13,Tienda,Ocasional
C14155,Jairo Humberto Martínez,54,Masculino,Lima,La Molina,2023-10-13,Tienda,Ocasional
C14156,Mayerly Rosa Cardona,54,Femenino,Lima,San Isidro,2022-06-02,Tienda,Regular
C14157,César Felipe Osorio,35,Masculino,Trujillo,Trujillo Cercado,2023-02-17,Tienda,Regular
C14158,David Wilfrido Hernández,54,Masculino,Piura,Catacaos,2025-05-28,Web,Regular
C14159,Antonio Núñez,32,Masculino,Lima,San Isidro,2025-11-01,Tienda,Regular
C14160,María Camargo Guerrero,18,Femenino,Piura,Piura Cercado,2024-01-03,Web,Regular
C14161,José Castillo Molano,38,Masculino,Trujillo,La Esperanza,2025-01-18,Tienda,Regular
C14162,Ángel William Marín Montes,20,Masculino,Lima,Comas,2024-06-26,App,Nuevo
C14163,Camila Amelia Rojas Parra,47,Femenino,Lima,Comas,2022-05-20,Tienda,Regular
C14164,Ana Luz Ruiz Pacheco,41,Femenino,Lima,San Borja,2025-08-21,Tienda,Regular
C14165,Heidy Pérez Portilla,34,Femenino,Arequipa,Cerro Colorado,2025-04-07,Tienda,Nuevo
C14166,Diana Barreto,18,Femenino,Arequipa,Cayma,2024-09-15,Tienda,Regular
C14167,Rafael Manuel León,43,Masculino,Lima,San Borja,2022-02-28,Tienda,Nuevo
C14168,Esteban Antonio Marín,35,Masculino,Piura,Castilla,2022-01-08,App,Regular
C14169,José Fernando Muñoz,18,Masculino,Cusco,San Sebastian,2023-02-03,Tienda,Nuevo
C14170,Enrique Salcedo Silva,27,Masculino,Arequipa,Yanahuara,2024-04-25,Tienda,Ocasional
C14171,Antonio Guerrero Palacios,44,Masculino,Lima,Los Olivos,2022-04-07,Tienda,Nuevo
C14172,Elizabeth Olaya,46,Femenino,Trujillo,El Porvenir,2025-10-14,Tienda,Regular
C14173,Consuelo Moreno Escobar,21,Femenino,Lima,Ate,2024-12-18,Web,Ocasional
C14174,Hernando Felipe Méndez,62,Masculino,Trujillo,Trujillo Cercado,2024-03-25,App,Regular
C14175,Dairo José Rivera,18,Masculino,Trujillo,El Porvenir,2025-08-13,Tienda,Regular
C14176,Víctor Moreno Hernández,28,Masculino,Lima,Miraflores,2025-09-04,App,Premium
C14177,Rocío Ortega Rivera,23,Femenino,Lima,Surco,2024-12-24,Tienda,Ocasional
C14178,Alicia Gloria Castillo Correa,51,Femenino,Trujillo,Huanchaco,2024-03-29,Tienda,Regular
C14179,Alex Cerón,33,Masculino,Trujillo,Huanchaco,2024-11-11,Tienda,Ocasional
C14180,Aleida Cecilia Mesa,31,Femenino,Lima,La Molina,2022-12-01,Web,Regular
C14181,Rafael René Beltrán Arias,32,Masculino,Lima,Miraflores,2023-03-05,Tienda,Regular
C14182,Elsa Alzate Giraldo,35,Femenino,Arequipa,Cayma,2024-04-23,Tienda,Regular
C14183,Carolina González Ariza,26,Femenino,Trujillo,Trujillo Cercado,2023-04-20,Web,Regular
C14184,Felipe García,25,Masculino,Arequipa,Yanahuara,2023-11-27,App,Ocasional
C14185,María Janneth Carrillo Benítez,18,Femenino,Arequipa,Cercado,2024-05-20,App,Nuevo
C14186,Patricia Díaz Obando,26,Femenino,Arequipa,Cerro Colorado,2024-08-18,Tienda,Nuevo
C14187,Karina Nataly Henao,51,Femenino,Lima,Comas,2025-05-12,Tienda,Regular
C14188,David Murillo Gómez,56,Masculino,Lima,Los Olivos,2023-05-02,Web,Regular
C14189,Elena Castro,42,Femenino,Cusco,San Jeronimo,2023-11-27,Tienda,Regular
C14190,Mónica Estela Zapata Cardozo,18,Femenino,Arequipa,Paucarpata,2022-01-25,Tienda,Ocasional
C14191,Carmen Patricia Gómez,36,Femenino,Piura,Catacaos,2025-02-17,Web,Regular
C14192,Juan Arias,19,Masculino,Cusco,San Jeronimo,2022-05-08,Tienda,Nuevo
C14193,Alberto Óscar Barrios Ortega,36,Masculino,Trujillo,Victor Larco,2022-08-24,Tienda,Regular
C14194,Luz Vega,36,Femenino,Lima,Comas,2023-01-07,Tienda,Premium
C14195,Orlando Luis González,53,Masculino,Arequipa,Cercado,2022-03-07,Web,Regular
C14196,Valeria Angélica Murillo,24,Femenino,Cusco,Santiago,2023-04-26,Tienda,Premium
C14197,Patricia Rincón,41,Femenino,Cusco,San Sebastian,2023-07-24,Web,Ocasional
C14198,Luz María Pedraza Sánchez,50,Femenino,Cusco,Wanchaq,2023-02-23,Tienda,Regular
C14199,Ricardo Valencia,40,Masculino,Arequipa,Cercado,2023-12-09,Tienda,Premium
C14200,Sebastián Benavides,41,Masculino,Cusco,Cusco Cercado,2022-03-21,App,Premium
C14201,Nohora Mosquera,18,Femenino,Lima,Los Olivos,2024-05-17,Tienda,Ocasional
C14202,Margoth Valentina Parra,36,Femenino,Piura,Piura Cercado,2025-02-09,App,Premium
C14203,Carlos Javier Leal Serna,56,Masculino,Arequipa,Cercado,2023-04-01,Web,Regular
C14204,Ruth Marcela Osorio,22,Femenino,Lima,Comas,2025-04-23,Tienda,Regular
C14205,Carlos González,28,Masculino,Lima,San Isidro,2022-04-23,Tienda,Regular
C14206,Adalberto Eduardo Cifuentes,32,Masculino,Lima,La Molina,2023-02-16,Tienda,Regular
C14207,Kevin José Alzate,40,Masculino,Lima,Villa El Salvador,2023-08-25,Web,Nuevo
C14208,Luisa Marcela Vega Barreto,29,Femenino,Lima,Villa El Salvador,2023-09-22,Tienda,Premium
C14209,Diego Bravo Moreno,45,Masculino,Lima,Comas,2025-07-04,Tienda,Regular
C14210,Cecilia Monroy,31,Femenino,Piura,Veintiseis de Octubre,2024-09-08,Tienda,Ocasional
C14211,Diego Fajardo Cardozo,31,Masculino,Lima,Ate,2023-06-24,Tienda,Regular
C14212,Danny Chávez Montoya,37,Masculino,Lima,Villa El Salvador,2025-10-09,Tienda,Regular
C14213,Jairo Carlos Alzate Rodríguez,37,Masculino,Lima,Ate,2022-12-21,App,Nuevo
C14214,Carolina Elizabeth Martínez Torres,38,Femenino,Cusco,Wanchaq,2022-08-05,Web,Regular
C14215,Leandro Erick Rojas,40,Masculino,Lima,La Molina,2024-12-25,Tienda,Regular
C14216,Gerardo José Alarcón,65,Masculino,Trujillo,El Porvenir,2023-05-31,Web,Regular
C14217,Andrés Ospina,35,Masculino,Arequipa,Paucarpata,2025-10-22,Tienda,Regular
C14218,Gladys Paola Pérez Castellanos,27,Femenino,Arequipa,Cerro Colorado,2025-08-26,Tienda,Regular
C14219,Alirio Ardila,58,Masculino,Arequipa,Yanahuara,2023-01-30,Tienda,Regular
C14220,Miguel Rodolfo Ortiz,23,Masculino,Trujillo,Huanchaco,2022-11-10,Web,Regular
C14221,Humberto Vélez,51,Masculino,Arequipa,Yanahuara,2024-09-13,App,Ocasional
C14222,Alejandra Milena Barbosa Valencia,43,Femenino,Cusco,San Jeronimo,2023-06-06,Tienda,Nuevo
C14223,Luis Mora Henao,56,Masculino,Cusco,San Jeronimo,2025-01-23,Tienda,Regular
C14224,Carmen Paola Daza Ramírez,49,Femenino,Lima,San Juan de Lurigancho,2024-01-21,Tienda,Nuevo
C14225,Edgar Niño,47,Masculino,Cusco,San Sebastian,2023-09-28,Tienda,Regular
C14226,Guillermo Humberto Parra,42,Masculino,Trujillo,Victor Larco,2023-07-04,Web,Ocasional
C14227,Melissa Monroy,28,Femenino,Lima,San Isidro,2024-10-25,App,Nuevo
C14228,Carolina Graciela Mosquera,18,Femenino,Trujillo,Trujillo Cercado,2022-09-19,App,Ocasional
C14229,Mauricio Rincón Ríos,31,Masculino,Piura,Veintiseis de Octubre,2023-02-04,Tienda,Ocasional
C14230,Leidy Marina Bernal,31,Femenino,Lima,San Isidro,2022-07-25,Web,Regular
C14231,Lorena Margarita Álvarez,52,Femenino,Cusco,Santiago,2022-11-20,Tienda,Ocasional
C14232,Rafael Castillo Prada,27,Masculino,Arequipa,Paucarpata,2022-09-23,App,Regular
C14233,Diana Castillo Yepes,40,Femenino,Lima,San Borja,2025-04-18,App,Regular
C14234,Jesús Julián Torres Castro,18,Masculino,Cusco,Cusco Cercado,2025-01-04,Web,Ocasional
C14235,Edier Franco,44,Masculino,Trujillo,Victor Larco,2024-08-05,Tienda,Ocasional
C14236,Lina Carrillo,45,Femenino,Lima,San Juan de Lurigancho,2023-12-25,Tienda,Ocasional
C14237,Isabel María Pérez Forero,31,Femenino,Lima,Los Olivos,2024-10-12,Tienda,Regular
C14238,Valeria Cardozo Hernández,46,Femenino,Trujillo,La Esperanza,2022-03-17,Tienda,Nuevo
C14239,René Durán Amaya,25,Masculino,Cusco,Santiago,2022-07-15,App,Premium
C14240,Ruth Blanca Cantillo,38,Femenino,Lima,La Molina,2025-09-04,App,Nuevo
C14241,Nora Ana Londoño Álvarez,30,Femenino,Arequipa,Cercado,2022-05-15,Web,Premium
C14242,Víctor Wilmer Mena,37,Masculino,Arequipa,Cerro Colorado,2022-10-22,App,Premium
C14243,Andrés Guillermo Quintero,32,Masculino,Lima,Comas,2023-10-21,Web,Regular
C14244,Luz Mena,29,Femenino,Trujillo,La Esperanza,2023-09-03,Tienda,Premium
C14245,Karen Angélica Díaz Rojas,49,Femenino,Arequipa,Cerro Colorado,2023-07-24,App,Regular
C14246,Ana Elena Mejía Mosquera,44,Femenino,Cusco,San Sebastian,2023-07-15,Tienda,Nuevo
C14247,Andrés Hernández Álvarez,48,Masculino,Arequipa,Paucarpata,2024-12-18,App,Regular
C14248,Fernando David Hoyos,32,Masculino,Lima,La Molina,2022-02-26,Tienda,Regular
C14249,Andrey Salazar García,36,Masculino,Arequipa,Paucarpata,2022-07-27,App,Ocasional
C14250,Paula León,24,Femenino,Trujillo,Victor Larco,2025-06-21,App,Regular
C14251,José Alejandro Salamanca Torres,28,Masculino,Lima,San Juan de Lurigancho,2025-06-14,Web,Premium
C14252,Francisco Delgado,48,Masculino,Trujillo,Victor Larco,2023-01-20,Tienda,Regular
C14253,Rodolfo Carlos Rosero Maldonado,28,Masculino,Lima,San Juan de Lurigancho,2023-09-25,Tienda,Regular
C14254,Jairo Luis Rodríguez,18,Masculino,Cusco,San Sebastian,2024-10-20,Web,Regular
C14255,Ana Ximena Barbosa,28,Femenino,Lima,San Borja,2024-12-23,Tienda,Ocasional
C14256,Andrea Aura Hernández,28,Femenino,Arequipa,Cercado,2023-01-17,App,Nuevo
C14257,Luis Cardona,24,Masculino,Cusco,Cusco Cercado,2023-04-18,Tienda,Nuevo
C14258,Inés Maira Salcedo,35,Femenino,Arequipa,Cerro Colorado,2022-02-27,Tienda,Premium
C14259,Luz Paola González Cardona,40,Femenino,Cusco,Wanchaq,2024-12-17,Tienda,Regular
C14260,José Alberto Ríos,27,Masculino,Cusco,Wanchaq,2025-03-25,Web,Premium
C14261,Libardo López Mosquera,41,Masculino,Lima,San Juan de Lurigancho,2023-01-17,Web,Ocasional
C14262,Jeisson David Riascos Ortiz,41,Masculino,Cusco,San Sebastian,2022-02-16,Tienda,Ocasional
C14263,Alejandro Nelson Buitrago,60,Masculino,Lima,Comas,2022-09-15,Web,Premium
C14264,Dario Manuel Pérez,30,Masculino,Lima,Villa El Salvador,2023-08-03,Tienda,Nuevo
C14265,Lina Polo,42,Femenino,Cusco,Wanchaq,2022-01-14,Tienda,Regular
C14266,Jimmy Velásquez Torres,41,Masculino,Lima,Los Olivos,2025-06-16,App,Nuevo
C14267,Alexander Ariza Romero,38,Masculino,Lima,San Juan de Lurigancho,2022-06-08,Tienda,Regular
C14268,Enrique John Navarro,57,Masculino,Arequipa,Cercado,2023-08-06,Tienda,Premium
C14269,Patricia Ortiz,32,Femenino,Cusco,San Jeronimo,2022-05-13,Tienda,Regular
C14270,Luis Cristobal López Mercado,42,Masculino,Cusco,San Sebastian,2025-11-28,Tienda,Regular
C14271,José José Martínez Gómez,37,Masculino,Lima,San Isidro,2024-01-15,Tienda,Ocasional
C14272,Mery Ana Bermúdez,53,Femenino,Arequipa,Yanahuara,2023-11-01,App,Regular
C14273,Tatiana María Valencia Peña,39,Femenino,Cusco,Santiago,2024-12-07,Web,Regular
C14274,Manuel Wilmer García Pérez,18,Masculino,Arequipa,Paucarpata,2024-06-25,Tienda,Regular
C14275,Alberto Salgado,45,Masculino,Lima,San Borja,2025-01-20,Web,Regular
C14276,Alba Agudelo,37,Femenino,Lima,Los Olivos,2022-04-07,App,Nuevo
C14277,Heriberto Daniel Guzmán Álvarez,37,Masculino,Cusco,Wanchaq,2022-01-08,Tienda,Premium
C14278,Denis Ruiz Cardona,25,Femenino,Arequipa,Paucarpata,2024-12-26,Tienda,Ocasional
C14279,Diana Gutiérrez Bermúdez,51,Femenino,Lima,Ate,2024-10-27,App,Premium
C14280,Marly Myriam Díaz,45,Femenino,Trujillo,Trujillo Cercado,2025-05-10,Tienda,Premium
C14281,Dahiana Lucía Vera,19,Femenino,Arequipa,Cerro Colorado,2022-11-14,Tienda,Regular
C14282,Alberto Javier Murillo Carvajal,46,Masculino,Piura,Catacaos,2024-04-15,Tienda,Premium
C14283,Omar Dario Mosquera,47,Masculino,Piura,Castilla,2023-03-09,Web,Nuevo
C14284,Luis Leonel García,47,Masculino,Lima,San Borja,2022-02-01,Tienda,Regular
C14285,Maritza Páez Gómez,32,Femenino,Lima,Ate,2025-01-01,Tienda,Regular
C14286,Inés Martha Correa,29,Femenino,Piura,Veintiseis de Octubre,2023-08-24,Tienda,Regular
C14287,Yohana Rodríguez,52,Femenino,Piura,Veintiseis de Octubre,2023-10-15,App,Regular
C14288,Leonardo Jorge Salcedo López,33,Masculino,Piura,Castilla,2024-10-08,Tienda,Regular
C14289,Nohora Carvajal,39,Femenino,Cusco,Cusco Cercado,2023-06-12,App,Regular
C14290,Vicente Serna Bravo,18,Masculino,Arequipa,Yanahuara,2022-07-13,Web,Regular
C14291,Diego Álvaro Escobar Reyes,31,Masculino,Cusco,Wanchaq,2023-07-12,Tienda,Regular
C14292,José Díaz,41,Masculino,Arequipa,Cercado,2024-07-05,Web,Regular
C14293,Liliana Cecilia Galeano Domínguez,40,Femenino,Trujillo,Victor Larco,2022-02-28,Web,Ocasional
C14294,Alejandra Magda Ruiz,21,Femenino,Lima,San Borja,2023-04-22,Tienda,Ocasional
C14295,Alexis Jhon Castro Patiño,52,Masculino,Lima,Miraflores,2025-10-19,App,Regular
C14296,Felipe Jhonatan Rodríguez,35,Masculino,Arequipa,Yanahuara,2025-09-10,Tienda,Nuevo
C14297,José Javier Ramos Buitrago,26,Masculino,Trujillo,Huanchaco,2024-04-14,Tienda,Regular
C14298,Jenny Leidy Ramírez Burgos,41,Femenino,Lima,Los Olivos,2024-03-15,Tienda,Regular
C14299,Uriel Ramírez,48,Masculino,Trujillo,Victor Larco,2025-09-24,Tienda,Regular
C14300,John Alberto Granados,31,Masculino,Lima,Los Olivos,2023-10-14,Tienda,Nuevo
C14301,Wilson Carlos Rueda Fuentes,20,Masculino,Trujillo,Huanchaco,2023-07-31,App,Regular
C14302,Henry José Gaitán,42,Masculino,Lima,Comas,2023-10-05,Tienda,Premium
C14303,Emilia Rojas,43,Femenino,Arequipa,Cerro Colorado,2025-05-12,Web,Regular
C14304,Esteban Rafael Quintero,44,Masculino,Cusco,Santiago,2022-08-24,Tienda,Premium
C14305,Camilo Caicedo Garzón,46,Masculino,Piura,Catacaos,2022-07-04,Tienda,Nuevo
C14306,Carlos Rojas Montoya,55,Masculino,Arequipa,Cercado,2024-10-14,Web,Premium
C14307,Ana María Ojeda Duque,20,Femenino,Arequipa,Paucarpata,2022-07-22,Tienda,Premium
C14308,Yineth Nelly Torres,42,Femenino,Piura,Piura Cercado,2022-03-03,Tienda,Nuevo
C14309,Edith María Rangel,52,Femenino,Lima,Miraflores,2024-01-21,Tienda,Ocasional
C14310,Johanna Patricia León,58,Femenino,Cusco,San Jeronimo,2024-07-02,App,Ocasional
C14311,Sindy Gómez,32,Femenino,Lima,Villa El Salvador,2023-02-11,Tienda,Ocasional
C14312,Sebastián Jaramillo Díaz,20,Masculino,Lima,Villa El Salvador,2024-03-21,Web,Premium
C14313,Elena María Alzate,41,Femenino,Arequipa,Paucarpata,2023-08-09,App,Nuevo
C14314,Edgar Martínez,31,Masculino,Lima,Los Olivos,2023-05-28,App,Ocasional
C14315,Andrea Suárez,44,Femenino,Arequipa,Yanahuara,2023-07-25,Web,Premium
C14316,Edgardo León,56,Masculino,Piura,Catacaos,2025-03-16,Tienda,Ocasional
C14317,Stella Valentina García,33,Femenino,Piura,Catacaos,2023-10-07,Web,Premium
C14318,Carlos Rodríguez,32,Masculino,Cusco,Cusco Cercado,2025-01-14,Tienda,Nuevo
C14319,Emma Inés Montoya Patiño,21,Femenino,Trujillo,Trujillo Cercado,2025-09-10,Tienda,Regular
C14320,Andrés Castro Perdomo,32,Masculino,Trujillo,Victor Larco,2023-11-16,App,Nuevo
C14321,Cecilia María Villegas Rodríguez,49,Femenino,Lima,Comas,2022-08-26,Tienda,Regular
C14322,Jimmy Díaz Soto,25,Masculino,Lima,San Borja,2023-12-18,App,Regular
C14323,Marcela María Pinzón Castillo,40,Femenino,Cusco,Cusco Cercado,2024-06-01,Tienda,Regular
C14324,Camilo Misael Herrera Muñoz,41,Masculino,Trujillo,Trujillo Cercado,2023-04-20,Tienda,Regular
C14325,Karen Murillo,27,Femenino,Lima,Comas,2022-09-27,App,Premium
C14326,Rubén Alexander Murillo Vargas,57,Masculino,Lima,Comas,2025-07-06,Web,Regular
C14327,Andrea Clemencia Álvarez Hernández,20,Femenino,Trujillo,La Esperanza,2023-01-12,Tienda,Premium
C14328,Daniel Alejandro Alzate,40,Masculino,Lima,San Isidro,2025-06-09,Tienda,Regular
C14329,Fabián Javier Nieto,39,Masculino,Arequipa,Yanahuara,2025-04-02,Tienda,Regular
C14330,Jenny Polo Pérez,44,Femenino,Piura,Veintiseis de Octubre,2025-05-31,Tienda,Regular
C14331,Ana María Rojas Gutiérrez,53,Femenino,Lima,Los Olivos,2023-05-31,Tienda,Premium
C14332,Esteban John Montoya,75,Masculino,Lima,Miraflores,2022-10-03,Tienda,Nuevo
C14333,Milena Elena Martínez Castañeda,51,Femenino,Trujillo,Huanchaco,2023-10-03,App,Regular
C14334,María Quintero Alvarado,35,Femenino,Lima,Comas,2022-01-23,Tienda,Ocasional
C14335,Rafael Mauricio Palacios,29,Masculino,Cusco,Cusco Cercado,2024-11-17,Tienda,Regular
C14336,Lucía Patricia Castro,54,Femenino,Piura,Catacaos,2022-02-21,Web,Nuevo
C14337,Guillermo Fredy Herrera Duarte,49,Masculino,Lima,Los Olivos,2023-01-11,Tienda,Regular
C14338,Omaira Restrepo Ramírez,23,Femenino,Lima,Ate,2024-10-08,Web,Ocasional
C14339,Amparo Arrieta Cuesta,18,Femenino,Cusco,San Sebastian,2024-05-03,Tienda,Regular
C14340,Dario Quintero,35,Masculino,Trujillo,La Esperanza,2025-09-10,Tienda,Ocasional
C14341,Johana Cecilia Sánchez,19,Femenino,Trujillo,El Porvenir,2024-05-14,Tienda,Nuevo
C14342,Andrea Ortiz Méndez,63,Femenino,Lima,San Juan de Lurigancho,2023-03-27,Tienda,Ocasional
C14343,Janeth Contreras,75,Femenino,Lima,Ate,2023-12-31,App,Regular
C14344,Nicolás Silva,44,Masculino,Lima,San Isidro,2023-11-21,App,Nuevo
C14345,Laura Díaz Reyes,47,Femenino,Cusco,San Jeronimo,2023-04-17,App,Nuevo
C14346,Michael Pineda,44,Masculino,Piura,Veintiseis de Octubre,2022-12-03,Web,Nuevo
C14347,Marcela Fernández Rojas,49,Femenino,Lima,Los Olivos,2024-09-25,Tienda,Nuevo
C14348,Clara Martínez,18,Femenino,Lima,Los Olivos,2025-09-01,Tienda,Regular
C14349,Alfonso Lozano,52,Masculino,Lima,Comas,2025-08-27,Tienda,Premium
C14350,Karen Bastidas Meza,48,Femenino,Lima,Surco,2024-04-12,Web,Regular
C14351,Azucena Catalina Cortés,33,Femenino,Cusco,Santiago,2023-03-19,Tienda,Ocasional
C14352,Nora Gladys Ortiz,51,Femenino,Cusco,Wanchaq,2022-03-19,Tienda,Regular
C14353,Yohana Carmen Díaz Ávila,41,Femenino,Lima,La Molina,2025-11-05,App,Ocasional
C14354,Rosa Riascos Saavedra,38,Femenino,Lima,Los Olivos,2023-11-12,Tienda,Ocasional
C14355,Camilo Nelson Medina,41,Masculino,Trujillo,El Porvenir,2023-04-30,App,Ocasional
C14356,Guillermo Ricardo Barrera,39,Masculino,Lima,San Borja,2022-02-06,App,Regular
C14357,Jorge Nelson Romero,27,Masculino,Lima,Ate,2022-10-19,Tienda,Premium
C14358,Juan Andrés Bolívar,34,Masculino,Piura,Piura Cercado,2023-10-03,Tienda,Nuevo
C14359,Constanza Suárez Medina,37,Femenino,Piura,Veintiseis de Octubre,2025-06-19,Tienda,Regular
C14360,Adriana Londoño,25,Femenino,Trujillo,La Esperanza,2025-11-19,Tienda,Nuevo
C14361,Aura Inés Benavides,26,Femenino,Piura,Castilla,2024-11-09,Tienda,Ocasional
C14362,María Gómez Hernández,48,Femenino,Lima,San Isidro,2023-09-23,Tienda,Nuevo
C14363,María Serna Giraldo,43,Femenino,Arequipa,Paucarpata,2024-11-26,Web,Ocasional
C14364,Héctor Carlos Arteaga,35,Masculino,Arequipa,Paucarpata,2024-10-03,Tienda,Ocasional
C14365,Alba Hernández,31,Femenino,Cusco,Santiago,2022-01-28,Tienda,Nuevo
C14366,Luz Pérez Olaya,77,Femenino,Piura,Castilla,2022-12-10,Tienda,Premium
C14367,Diana Carmen Flórez,47,Femenino,Trujillo,La Esperanza,2022-05-12,Tienda,Ocasional
C14368,Lucila Gutiérrez,63,Femenino,Cusco,Cusco Cercado,2022-10-28,Web,Premium
